Sale_ID,Sale_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Gross_Sales,Region_Code
S503214,6/22/2026 0:00,E1116,C2132,P3017,1,13812.52,13038.67,R06
S503215,5/30/2026 0:00,E1045,C2302,P3055,3,2016.98,6162,R02
S503216,6/9/2026 0:00,E1081,C2443,P3018,10,39505.96,408020.86,R06
S503217,7/16/2026 0:00,E1087,C2418,P3022,11,19428.07,212153.01,R05
S503218,8/3/2026 0:00,E1054,C2267,P3056,6,48237.37,277119.48,R06
S503219,7/16/2026 0:00,E1103,C2287,P3053,5,16451.3,82246.37,R02
S503220,2/11/2026 0:00,E1058,C2395,P3026,10,41379.43,383643.14,R02
S503221,2/22/2026 0:00,E1078,C2120,P3051,1,55331.31,53598.39,R01
S503222,8/12/2026 0:00,E1070,C2246,P3027,5,3495.09,17058.34,R06
S503223,7/6/2026 0:00,E1113,C2056,P3040,2,17956.07,32885.85,R06
S503224,3/15/2026 0:00,E1010,C2038,P3024,1,36395.04,32940.46,R05
S503225,2/8/2026 0:00,E1105,C2245,P3052,4,64744.08,262217.62,R06
S503226,5/2/2026 0:00,E1108,C2021,P3008,6,40552.31,238497.69,R05
S503227,1/15/2026 0:00,E1094,C2110,P3021,7,42656.59,283617.3,R04
S503228,7/18/2026 0:00,E1024,C2094,P3029,9,71367.4,620201.17,R02
S503229,6/6/2026 0:00,E1065,C2394,P3043,5,61740.42,322178.65,R02
S503230,5/3/2026 0:00,E1111,C2410,P3021,8,42656.59,326830.38,R02
S503231,4/21/2026 0:00,E1063,C2136,P3003,8,36568.91,267837.1,R05
S503232,5/11/2026 0:00,E1042,C2231,P3031,11,61484.37,655727.34,R03
S503233,3/24/2026 0:00,E1046,C2008,P3055,9,2016.98,18102.12,R04
S503234,1/10/2026 0:00,E1088,C2444,P3027,3,3495.09,9455.79,R04
S503235,4/2/2026 0:00,E1025,C2328,P3046,3,7391.26,21061.79,R03
S503236,1/29/2026 0:00,E1053,C2375,P3027,9,3495.09,30166.98,R06
S503237,7/26/2026 0:00,E1060,C2290,P3009,7,23520.25,159629.6,R02
S503238,2/4/2026 0:00,E1092,C2251,P3057,4,45630.28,172528.57,R05
S503239,1/6/2026 0:00,E1096,C2400,P3033,1,17298.96,17299.62,R03
S503240,5/20/2026 0:00,E1034,C2361,P3033,7,17298.96,126143.06,R06
S503241,4/21/2026 0:00,E1017,C2397,P3026,10,41379.43,429145.96,R02
S503242,2/7/2026 0:00,E1023,C2087,P3028,6,47578.07,285371.08,R02
S503243,3/18/2026 0:00,E1115,C2204,P3044,3,31924.43,93477.85,R04
S503244,4/3/2026 0:00,E1059,C2219,P3043,5,61740.42,316071.52,R01
S503245,5/27/2026 0:00,E1064,C2406,P3031,3,61484.37,189136.48,R02
S503246,3/8/2026 0:00,E1116,C2241,P3053,8,16451.3,134826.43,R06
S503247,5/16/2026 0:00,E1109,C2411,P3001,5,26533.8,122543.29,R02
S503248,1/8/2026 0:00,E1084,C2320,P3020,10,8239.05,74465.76,R01
S503249,9/4/2026 0:00,E1073,C2258,P3012,10,20628.64,216080.67,R01
S503250,5/2/2026 0:00,E1116,C2109,P3017,6,13812.52,86517.33,R06
S503251,3/25/2026 0:00,E1092,C2256,P3015,2,13790.91,27158.63,R05
S503252,6/24/2026 0:00,E1074,C2282,P3034,8,16100.35,135108.93,R05
S503253,5/12/2026 0:00,E1072,C2220,P3050,9,12809.06,117077.86,R02
S503254,6/28/2026 0:00,E1031,C2083,P3016,3,51163.56,150053.57,R04
S503255,3/26/2026 0:00,E1105,C2107,P3004,6,19444.05,111811.03,R06
S503256,7/14/2026 0:00,E1024,C2069,P3008,6,40552.31,240620.25,R02
S503257,2/14/2026 0:00,E1033,C2097,P3034,2,16100.35,31472.01,R01
S503258,5/16/2026 0:00,E1088,C2212,P3046,10,7391.26,77539.52,R04
S503259,3/28/2026 0:00,E1108,C2286,P3025,8,60497.94,471191.37,R05
S503260,1/16/2026 0:00,E1109,C2237,P3015,5,13790.91,70705.18,R02
S503261,3/18/2026 0:00,E1059,C2008,P3028,11,47578.07,534895.47,R01
S503262,7/14/2026 0:00,E1111,C2294,P3009,11,23520.25,235621.64,R02
S503263,8/28/2026 0:00,E1010,C2189,P3002,8,7831.21,57202.35,R05
S503264,1/9/2026 0:00,E1032,C2081,P3017,8,13812.52,110386.51,R02
S503265,3/1/2026 0:00,E1073,C2108,P3058,3,41115.63,115806.23,R01
S503266,3/19/2026 0:00,E1010,C2321,P3010,5,45872.45,229047.81,R05
S503267,3/18/2026 0:00,E1014,C2067,P3009,7,23520.25,151749.29,R02
S503268,9/2/2026 0:00,E1060,C2174,P3031,5,61484.37,294989.78,R02
S503269,3/12/2026 0:00,E1004,C2346,P3002,6,7831.21,43010.75,R04
S503270,1/15/2026 0:00,E1036,C2351,P3024,2,36395.04,68591.11,R05
S503271,3/12/2026 0:00,E1099,C2328,P3019,8,53251.21,389051.12,R01
S503272,4/12/2026 0:00,E1022,C2043,P3017,5,13812.52,72210.94,R01
S503273,8/14/2026 0:00,E1066,C2187,P3043,6,61740.42,355350.23,R04
S503274,6/18/2026 0:00,E1097,C2302,P3049,1,44098.98,45650.31,R04
S503275,1/22/2026 0:00,E1054,C2200,P3010,10,45872.45,479677.09,R06
S503276,6/1/2026 0:00,E1035,C2381,P3050,2,12809.06,26551.5,R06
S503277,4/23/2026 0:00,E1098,C2419,P3055,11,2016.98,21482.22,R03
S503278,8/17/2026 0:00,E1036,C2039,P3028,4,47578.07,193516.11,R05
S503279,6/21/2026 0:00,E1016,C2220,P3038,11,67526.73,685639.69,R02
S503280,1/1/2026 0:00,E1098,C2307,P3048,9,34019.63,279914.33,R03
S503281,1/10/2026 0:00,E1007,C2004,P3028,6,47578.07,294470.73,R01
S503282,8/23/2026 0:00,E1111,C2121,P3059,8,17588.05,127290.77,R02
S503283,7/27/2026 0:00,E1087,C2336,P3050,2,12809.06,26792.69,R05
S503284,4/20/2026 0:00,E1099,C2077,P3052,10,64744.08,647971.75,R01
S503285,7/19/2026 0:00,E1033,C2179,P3050,5,12809.06,61671.91,R01
S503286,7/3/2026 0:00,E1054,C2133,P3001,1,26533.8,24443.1,R06
S503287,4/23/2026 0:00,E1085,C2311,P3060,4,29470.22,118881.06,R02
S503288,8/5/2026 0:00,E1099,C2229,P3003,10,36568.91,360008.76,R01
S503289,2/19/2026 0:00,E1029,C2276,P3015,1,13790.91,13882.88,R04
S503290,1/12/2026 0:00,E1097,C2152,P3052,11,64744.08,685612.07,R04
S503291,3/30/2026 0:00,E1087,C2164,P3010,11,45872.45,459152.45,R05
S503292,7/28/2026 0:00,E1120,C2290,P3021,9,42656.59,363656.49,R04
S503293,7/7/2026 0:00,E1100,C2378,P3037,2,63029.63,119410.03,R01
S503294,6/3/2026 0:00,E1066,C2109,P3015,7,13790.91,87008.41,R04
S503295,8/26/2026 0:00,E1081,C2126,P3023,3,72228.78,195329.12,R06
S503296,4/22/2026 0:00,E1080,C2240,P3014,2,9360.99,17778.65,R01
S503297,3/19/2026 0:00,E1020,C2310,P3015,4,13790.91,55668.03,R02
S503298,6/18/2026 0:00,E1109,C2418,P3010,7,45872.45,319054.17,R02
S503299,6/13/2026 0:00,E1016,C2401,P3056,7,48237.37,316001.49,R02
S503300,5/1/2026 0:00,E1007,C2389,P3009,9,23520.25,209653.15,R01
S503301,1/23/2026 0:00,E1118,C2345,P3044,3,31924.43,95496.18,R02
S503302,6/20/2026 0:00,E1075,C2146,P3039,7,26668.25,182642.8,R05
S503303,5/14/2026 0:00,E1103,C2252,P3005,6,21544.25,126447.91,R02
S503304,8/27/2026 0:00,E1086,C2183,P3025,10,60497.94,578034.94,R02
S503305,7/16/2026 0:00,E1100,C2309,P3056,7,48237.37,310145.26,R01
S503306,6/20/2026 0:00,E1039,C2306,P3042,7,20791.75,139403.65,R04
S503307,1/25/2026 0:00,E1027,C2072,P3057,10,45630.28,434309.07,R02
S503308,1/18/2026 0:00,E1084,C2219,P3026,5,41379.43,204579.05,R01
S503309,7/9/2026 0:00,E1094,C2207,P3008,9,40552.31,375350.2,R04
S503310,5/21/2026 0:00,E1053,C2173,P3022,7,19428.07,130054.3,R06
S503311,2/12/2026 0:00,E1075,C2141,P3052,7,64744.08,456136.42,R05
S503312,3/19/2026 0:00,E1098,C2272,P3025,3,60497.94,185445.77,R03
S503313,1/28/2026 0:00,E1055,C2214,P3048,1,34019.63,31698.22,R04
S503314,5/26/2026 0:00,E1058,C2269,P3012,5,20628.64,106778.74,R02
S503315,2/28/2026 0:00,E1061,C2020,P3009,8,23520.25,171334.06,R03
S503316,7/7/2026 0:00,E1072,C2066,P3010,5,45872.45,237449.08,R02
S503317,3/4/2026 0:00,E1080,C2303,P3048,10,34019.63,314526.77,R01
S503318,7/4/2026 0:00,E1094,C2147,P3010,3,45872.45,130815.67,R04
S503319,4/2/2026 0:00,E1060,C2429,P3009,9,23520.25,209731.66,R02
S503320,6/28/2026 0:00,E1090,C2165,P3026,2,41379.43,85725.97,R03
S503321,2/25/2026 0:00,E1014,C2378,P3035,3,45920.83,129270.15,R02
S503322,6/4/2026 0:00,E1045,C2310,P3027,4,3495.09,14183.58,R02
S503323,6/9/2026 0:00,E1078,C2006,P3060,10,29470.22,296637.03,R01
S503324,4/21/2026 0:00,E1053,C2014,P3031,1,61484.37,56808.87,R06
S503325,5/17/2026 0:00,E1020,C2132,P3019,11,53251.21,569314.84,R02
S503326,8/20/2026 0:00,E1022,C2342,P3043,4,61740.42,240102.51,R01
S503327,8/12/2026 0:00,E1093,C2243,P3038,4,67526.73,255437.89,R05
S503328,7/31/2026 0:00,E1085,C2439,P3006,9,23219.92,212529.46,R02
S503329,8/8/2026 0:00,E1025,C2231,P3015,8,13790.91,114617.92,R03
S503330,8/13/2026 0:00,E1027,C2228,P3029,2,71367.4,143803.29,R02
S503331,3/9/2026 0:00,E1047,C2162,P3047,7,46883.48,343262.2,R02
S503332,2/15/2026 0:00,E1029,C2283,P3045,6,50149.35,273084.35,R04
S503333,8/14/2026 0:00,E1112,C2263,P3054,7,7404.66,46938.76,R02
S503334,8/28/2026 0:00,E1084,C2131,P3005,11,21544.25,245062.97,R01
S503335,3/8/2026 0:00,E1110,C2431,P3014,4,9360.99,38742.14,R01
S503336,6/3/2026 0:00,E1102,C2225,P3053,5,16451.3,75352.56,R04
S503337,5/16/2026 0:00,E1108,C2258,P3002,6,7831.21,44807.85,R05
S503338,1/6/2026 0:00,E1030,C2234,P3023,9,72228.78,666511.49,R01
S503339,7/27/2026 0:00,E1018,C2336,P3044,2,31924.43,58695.05,R04
S503340,1/24/2026 0:00,E1070,C2409,P3052,11,64744.08,669535.13,R06
S503341,6/25/2026 0:00,E1046,C2316,P3046,9,7391.26,66664.32,R04
S503342,8/19/2026 0:00,E1111,C2024,P3019,10,53251.21,557691.86,R02
S503343,4/4/2026 0:00,E1063,C2271,P3024,1,36395.04,37107.32,R05
S503344,6/22/2026 0:00,E1095,C2095,P3020,4,8239.05,33503.2,R05
S503345,1/13/2026 0:00,E1070,C2142,P3047,5,46883.48,223024.57,R06
S503346,7/16/2026 0:00,E1076,C2182,P3027,9,3495.09,31430.69,R05
S503347,1/25/2026 0:00,E1026,C2206,P3052,6,64744.08,356207.65,R05
S503348,5/28/2026 0:00,E1097,C2390,P3024,4,36395.04,152690.3,R04
S503349,4/28/2026 0:00,E1069,C2081,P3017,2,13812.52,26853.96,R01
S503350,3/23/2026 0:00,E1113,C2274,P3025,5,60497.94,301225.65,R06
S503351,4/21/2026 0:00,E1003,C2276,P3046,8,7391.26,60988.29,R05
S503352,3/23/2026 0:00,E1091,C2371,P3055,8,2016.98,14524.59,R01
S503353,3/7/2026 0:00,E1051,C2446,P3031,6,61484.37,386022.5,R06
S503354,7/21/2026 0:00,E1072,C2208,P3028,11,47578.07,499218.27,R02
S503355,9/4/2026 0:00,E1027,C2296,P3050,1,12809.06,12180.63,R02
S503356,2/14/2026 0:00,E1074,C2039,P3059,8,17588.05,129695.62,R05
S503357,4/24/2026 0:00,E1101,C2436,P3028,4,47578.07,195779.51,R01
S503358,6/24/2026 0:00,E1028,C2288,P3022,2,19428.07,40046.15,R04
S503359,3/4/2026 0:00,E1091,C2124,P3056,1,48237.37,43558.27,R01
S503360,3/17/2026 0:00,E1019,C2364,P3059,7,17588.05,111833.82,R03
S503361,8/27/2026 0:00,E1056,C2283,P3005,2,21544.25,44715.14,R06
S503362,7/24/2026 0:00,E1002,C2366,P3054,4,7404.66,27202.65,R06
S503363,4/24/2026 0:00,E1063,C2180,P3044,4,31924.43,126821.6,R05
S503364,4/21/2026 0:00,E1114,C2097,P3042,10,20791.75,206451.18,R05
S503365,7/2/2026 0:00,E1105,C2191,P3008,1,40552.31,41787.52,R06
S503366,7/22/2026 0:00,E1004,C2074,P3038,2,67526.73,133148.95,R04
S503367,5/27/2026 0:00,E1070,C2447,P3028,1,47578.07,45917.68,R06
S503368,2/4/2026 0:00,E1043,C2273,P3057,6,45630.28,286418.65,R01
S503369,8/19/2026 0:00,E1038,C2049,P3047,3,46883.48,131412.85,R01
S503370,2/22/2026 0:00,E1053,C2337,P3012,1,20628.64,19378.7,R06
S503371,1/26/2026 0:00,E1016,C2210,P3057,8,45630.28,333179.69,R02
S503372,8/26/2026 0:00,E1009,C2116,P3025,4,60497.94,253195.38,R04
S503373,1/14/2026 0:00,E1039,C2023,P3038,10,67526.73,679287.86,R04
S503374,4/28/2026 0:00,E1116,C2098,P3044,7,31924.43,201529.41,R06
S503375,2/14/2026 0:00,E1085,C2328,P3015,10,13790.91,138687.89,R02
S503376,6/21/2026 0:00,E1058,C2397,P3044,2,31924.43,61334.52,R02
S503377,8/4/2026 0:00,E1049,C2407,P3041,6,58594.28,367432.7,R04
S503378,8/21/2026 0:00,E1092,C2313,P3051,6,55331.31,312602.47,R05
S503379,7/12/2026 0:00,E1105,C2190,P3053,7,16451.3,115912.58,R06
S503380,2/20/2026 0:00,E1011,C2182,P3034,1,16100.35,16005.6,R01
S503381,6/20/2026 0:00,E1104,C2148,P3060,1,29470.22,26576.47,R04
S503382,4/29/2026 0:00,E1080,C2342,P3045,2,50149.35,103586.75,R01
S503383,8/2/2026 0:00,E1051,C2436,P3013,11,31162.8,315690.41,R06
S503384,5/31/2026 0:00,E1043,C2023,P3008,2,40552.31,81067.18,R01
S503385,7/3/2026 0:00,E1085,C2105,P3059,5,17588.05,89376.51,R02
S503386,9/3/2026 0:00,E1031,C2163,P3013,1,31162.8,30995.74,R04
S503387,1/19/2026 0:00,E1006,C2067,P3036,11,30974.38,311609.63,R02
S503388,3/23/2026 0:00,E1097,C2290,P3006,2,23219.92,48588.93,R04
S503389,3/17/2026 0:00,E1073,C2289,P3038,6,67526.73,379036.73,R01
S503390,7/2/2026 0:00,E1085,C2046,P3032,3,66344.43,197874.86,R02
S503391,8/8/2026 0:00,E1032,C2081,P3021,4,42656.59,173966.66,R02
S503392,4/2/2026 0:00,E1054,C2429,P3044,1,31924.43,33229.67,R06
S503393,7/7/2026 0:00,E1105,C2147,P3044,5,31924.43,158121.95,R06
S503394,7/6/2026 0:00,E1090,C2222,P3049,4,44098.98,165610.74,R03
S503395,2/2/2026 0:00,E1100,C2343,P3059,8,17588.05,144291.78,R01
S503396,5/27/2026 0:00,E1024,C2015,P3007,3,60276.19,167172.94,R02
S503397,1/28/2026 0:00,E1050,C2379,P3026,10,41379.43,373797.92,R02
S503398,5/3/2026 0:00,E1111,C2121,P3015,1,13790.91,14290.45,R02
S503399,6/29/2026 0:00,E1042,C2078,P3056,10,48237.37,475769.21,R03
S503400,5/6/2026 0:00,E1007,C2322,P3049,5,44098.98,200748.75,R01
S503401,6/26/2026 0:00,E1039,C2295,P3042,1,20791.75,20520.61,R04
S503402,2/6/2026 0:00,E1043,C2241,P3023,11,72228.78,732347.35,R01
S503403,6/3/2026 0:00,E1102,C2018,P3052,5,64744.08,292872.4,R04
S503404,4/9/2026 0:00,E1028,C2256,P3038,9,67526.73,557588.97,R04
S503405,4/8/2026 0:00,E1077,C2443,P3041,5,58594.28,297736.91,R05
S503406,5/7/2026 0:00,E1071,C2416,P3015,2,13790.91,27950.01,R05
S503407,8/15/2026 0:00,E1059,C2277,P3048,2,34019.63,67402.94,R01
S503408,6/17/2026 0:00,E1018,C2424,P3053,10,16451.3,153227.28,R04
S503409,3/21/2026 0:00,E1118,C2027,P3040,9,17956.07,163357.24,R02
S503410,2/7/2026 0:00,E1073,C2002,P3016,5,51163.56,245893.81,R01
S503411,3/18/2026 0:00,E1093,C2353,P3032,11,66344.43,712721.19,R05
S503412,5/6/2026 0:00,E1049,C2295,P3037,8,63029.63,521706.89,R04
S503413,3/28/2026 0:00,E1081,C2312,P3018,10,39505.96,382685.79,R06
S503414,2/23/2026 0:00,E1112,C2363,P3020,4,8239.05,32756.98,R02
S503415,5/30/2026 0:00,E1014,C2383,P3046,2,7391.26,15436.83,R02
S503416,1/16/2026 0:00,E1012,C2239,P3002,4,7831.21,30313.31,R06
S503417,1/28/2026 0:00,E1111,C2013,P3055,11,2016.98,21834.21,R02
S503418,8/28/2026 0:00,E1092,C2382,P3023,4,72228.78,285350.54,R05
S503419,6/12/2026 0:00,E1088,C2184,P3030,11,45220.48,465643.15,R04
S503420,7/7/2026 0:00,E1094,C2194,P3003,9,36568.91,332588.56,R04
S503421,6/22/2026 0:00,E1025,C2056,P3046,10,7391.26,74577.48,R03
S503422,2/15/2026 0:00,E1095,C2230,P3039,11,26668.25,273412.73,R05
S503423,3/13/2026 0:00,E1075,C2028,P3047,6,46883.48,253733.59,R05
S503424,8/24/2026 0:00,E1108,C2320,P3049,10,44098.98,462969.28,R05
S503425,7/2/2026 0:00,E1005,C2071,P3001,6,26533.8,157171.08,R02
S503426,9/4/2026 0:00,E1115,C2210,P3041,5,58594.28,271629.84,R04
S503427,8/2/2026 0:00,E1048,C2448,P3022,6,19428.07,109869.8,R04
S503428,3/26/2026 0:00,E1019,C2184,P3029,1,71367.4,70844.19,R03
S503429,1/26/2026 0:00,E1045,C2425,P3014,5,9360.99,43090.62,R02
S503430,8/20/2026 0:00,E1082,C2375,P3048,6,34019.63,184847.45,R04
S503431,3/26/2026 0:00,E1034,C2356,P3028,8,47578.07,388150.26,R06
S503432,6/2/2026 0:00,E1095,C2041,P3021,4,42656.59,171885.06,R05
S503433,8/21/2026 0:00,E1105,C2260,P3045,5,50149.35,237316.82,R06
S503434,3/6/2026 0:00,E1011,C2441,P3032,4,66344.43,241168.29,R01
S503435,5/14/2026 0:00,E1075,C2414,P3006,7,23219.92,158141.23,R05
S503436,5/31/2026 0:00,E1061,C2344,P3054,10,7404.66,69709.54,R03
S503437,4/25/2026 0:00,E1032,C2084,P3001,6,26533.8,152781.65,R02
S503438,3/5/2026 0:00,E1029,C2046,P3021,4,42656.59,160575.68,R04
S503439,3/28/2026 0:00,E1062,C2440,P3057,6,45630.28,253601.27,R02
S503440,6/20/2026 0:00,E1004,C2159,P3004,4,19444.05,74513.37,R04
S503441,4/17/2026 0:00,E1120,C2344,P3003,8,36568.91,305638.3,R04
S503442,5/31/2026 0:00,E1057,C2007,P3049,11,44098.98,455951.52,R01
S503443,4/6/2026 0:00,E1015,C2333,P3030,3,45220.48,128931.95,R02
S503444,6/7/2026 0:00,E1060,C2438,P3031,8,61484.37,466979.35,R02
S503445,3/18/2026 0:00,E1091,C2136,P3034,2,16100.35,31300.48,R01
S503446,8/23/2026 0:00,E1016,C2183,P3019,6,53251.21,327982.46,R02
S503447,5/26/2026 0:00,E1003,C2197,P3020,8,8239.05,63296.89,R05
S503448,3/28/2026 0:00,E1025,C2172,P3023,1,72228.78,73739.96,R03
S503449,7/26/2026 0:00,E1080,C2397,P3054,6,7404.66,40751.63,R01
S503450,8/13/2026 0:00,E1066,C2349,P3059,9,17588.05,163711.76,R04
S503451,5/29/2026 0:00,E1114,C2276,P3040,10,17956.07,166595.63,R05
S503452,2/26/2026 0:00,E1073,C2078,P3025,10,60497.94,548038.87,R01
S503453,4/13/2026 0:00,E1102,C2416,P3015,2,13790.91,25478.79,R04
S503454,5/31/2026 0:00,E1116,C2444,P3038,11,67526.73,689767.8,R06
S503455,4/1/2026 0:00,E1025,C2178,P3023,1,72228.78,70515.2,R03
S503456,2/14/2026 0:00,E1028,C2027,P3052,2,64744.08,125278.6,R04
S503457,6/21/2026 0:00,E1038,C2120,P3002,5,7831.21,39445.07,R01
S503458,7/29/2026 0:00,E1104,C2281,P3057,6,45630.28,248495.93,R04
S503459,3/29/2026 0:00,E1096,C2308,P3057,1,45630.28,44473.82,R03
S503460,4/25/2026 0:00,E1093,C2196,P3015,7,13790.91,91697.07,R05
S503461,2/16/2026 0:00,E1041,C2277,P3052,11,64744.08,708343.32,R01
S503462,6/17/2026 0:00,E1065,C2018,P3044,4,31924.43,115765,R02
S503463,6/28/2026 0:00,E1081,C2295,P3035,9,45920.83,374124.44,R06
S503464,6/19/2026 0:00,E1027,C2271,P3010,6,45872.45,265350.4,R02
S503465,5/15/2026 0:00,E1067,C2053,P3014,9,9360.99,86077.19,R01
S503466,2/19/2026 0:00,E1005,C2294,P3027,1,3495.09,3497.41,R02
S503467,6/25/2026 0:00,E1030,C2432,P3054,4,7404.66,26731,R01
S503468,3/25/2026 0:00,E1002,C2052,P3014,2,9360.99,17350.98,R06
S503469,4/1/2026 0:00,E1109,C2216,P3035,6,45920.83,257343.01,R02
S503470,5/14/2026 0:00,E1052,C2072,P3033,4,17298.96,66667.34,R05
S503471,4/1/2026 0:00,E1112,C2028,P3052,9,64744.08,575708.64,R02
S503472,5/17/2026 0:00,E1088,C2400,P3001,3,26533.8,74225.84,R04
S503473,9/2/2026 0:00,E1012,C2252,P3034,1,16100.35,15414.11,R06
S503474,4/19/2026 0:00,E1076,C2374,P3019,11,53251.21,578494.87,R05
S503475,2/26/2026 0:00,E1061,C2400,P3024,11,36395.04,383336.88,R03
S503476,1/31/2026 0:00,E1064,C2035,P3042,1,20791.75,19159.09,R02
S503477,1/21/2026 0:00,E1083,C2401,P3004,9,19444.05,170402.65,R02
S503478,3/31/2026 0:00,E1037,C2201,P3036,9,30974.38,264440.43,R02
S503479,2/9/2026 0:00,E1058,C2249,P3013,5,31162.8,160430.5,R02
S503480,4/22/2026 0:00,E1113,C2099,P3058,2,41115.63,83575.23,R06
S503481,2/14/2026 0:00,E1092,C2308,P3032,9,66344.43,554431.87,R05
S503482,3/18/2026 0:00,E1114,C2140,P3009,8,23520.25,173653.84,R05
S503483,6/26/2026 0:00,E1022,C2083,P3039,11,26668.25,279314.36,R01
S503484,3/28/2026 0:00,E1014,C2048,P3016,10,51163.56,492104.51,R02
S503485,5/28/2026 0:00,E1010,C2278,P3050,10,12809.06,133188.95,R05
S503486,4/11/2026 0:00,E1012,C2379,P3003,6,36568.91,207399.06,R06
S503487,9/3/2026 0:00,E1077,C2248,P3052,7,64744.08,466867.2,R05
S503488,4/27/2026 0:00,E1072,C2383,P3020,6,8239.05,48237.81,R02
S503489,4/2/2026 0:00,E1002,C2177,P3010,5,45872.45,236895.32,R06
S503490,5/25/2026 0:00,E1120,C2052,P3056,4,48237.37,193970.77,R04
S503491,1/28/2026 0:00,E1072,C2079,P3058,7,41115.63,289610.62,R02
S503492,6/18/2026 0:00,E1079,C2385,P3058,4,41115.63,160814.68,R02
S503493,7/13/2026 0:00,E1088,C2322,P3022,10,19428.07,199340.86,R04
S503494,1/25/2026 0:00,E1058,C2064,P3048,10,34019.63,319159.83,R02
S503495,2/27/2026 0:00,E1032,C2008,P3003,10,36568.91,378891.46,R02
S503496,8/30/2026 0:00,E1088,C2214,P3011,9,53782.26,481870.09,R04
S503497,2/10/2026 0:00,E1038,C2025,P3025,5,60497.94,292146.47,R01
S503498,5/14/2026 0:00,E1049,C2450,P3042,8,20791.75,174206.34,R04
S503499,3/16/2026 0:00,E1093,C2256,P3048,6,34019.63,210098.86,R05
S503500,2/7/2026 0:00,E1116,C2243,P3008,4,40552.31,164772.66,R06
S503501,5/14/2026 0:00,E1118,C2198,P3009,3,23520.25,66403.69,R02
S503502,6/22/2026 0:00,E1080,C2094,P3015,11,13790.91,158687.48,R01
S503503,3/16/2026 0:00,E1049,C2207,P3032,6,66344.43,402623.7,R04
S503504,5/22/2026 0:00,E1071,C2435,P3053,1,16451.3,16299.66,R05
S503505,3/7/2026 0:00,E1060,C2437,P3003,2,36568.91,75936.8,R02
S503506,6/17/2026 0:00,E1037,C2015,P3004,7,19444.05,125808.66,R02
S503507,1/3/2026 0:00,E1033,C2178,P3030,4,45220.48,166565.55,R01
S503508,9/4/2026 0:00,E1100,C2378,P3013,5,31162.8,153407.77,R01
S503509,4/27/2026 0:00,E1066,C2075,P3044,11,31924.43,319039.26,R04
S503510,4/9/2026 0:00,E1073,C2104,P3021,10,42656.59,426394.43,R01
S503511,8/13/2026 0:00,E1044,C2294,P3041,1,58594.28,54850.76,R06
S503512,6/1/2026 0:00,E1050,C2168,P3057,2,45630.28,83763.87,R02
S503513,1/19/2026 0:00,E1076,C2450,P3046,4,7391.26,28424.55,R05
S503514,5/26/2026 0:00,E1116,C2115,P3019,8,53251.21,413183.57,R06
S503515,7/11/2026 0:00,E1083,C2039,P3039,10,26668.25,246834.05,R02
S503516,8/29/2026 0:00,E1031,C2364,P3048,4,34019.63,123318.48,R04
S503517,4/26/2026 0:00,E1022,C2273,P3022,3,19428.07,56075.72,R01
S503518,5/5/2026 0:00,E1062,C2135,P3020,3,8239.05,25061.43,R02
S503519,3/29/2026 0:00,E1014,C2374,P3037,5,63029.63,324958.7,R02
S503520,8/25/2026 0:00,E1002,C2232,P3031,3,61484.37,168706.76,R06
S503521,2/4/2026 0:00,E1067,C2039,P3010,8,45872.45,359163.42,R01
S503522,7/9/2026 0:00,E1113,C2291,P3018,5,39505.96,185581.31,R06
S503523,1/1/2026 0:00,E1034,C2307,P3043,7,61740.42,413251.2,R06
S503524,8/16/2026 0:00,E1039,C2047,P3039,11,26668.25,305089.55,R04
S503525,6/2/2026 0:00,E1026,C2036,P3046,8,7391.26,56339.8,R05
S503526,6/22/2026 0:00,E1027,C2320,P3020,5,8239.05,39333.3,R02
S503527,6/26/2026 0:00,E1079,C2095,P3018,8,39505.96,294369.77,R02
S503528,5/6/2026 0:00,E1061,C2361,P3011,3,53782.26,168446.48,R03
S503529,8/23/2026 0:00,E1094,C2013,P3022,7,19428.07,131708.94,R04
S503530,8/14/2026 0:00,E1034,C2146,P3059,8,17588.05,138672.46,R06
S503531,3/30/2026 0:00,E1103,C2405,P3044,7,31924.43,216314.4,R02
S503532,5/24/2026 0:00,E1043,C2368,P3018,2,39505.96,74108.27,R01
S503533,8/14/2026 0:00,E1031,C2065,P3058,8,41115.63,336017.29,R04
S503534,8/9/2026 0:00,E1059,C2228,P3034,6,16100.35,87354.45,R01
S503535,5/27/2026 0:00,E1051,C2242,P3023,10,72228.78,724842.18,R06
S503536,5/31/2026 0:00,E1050,C2008,P3001,3,26533.8,78737,R02
S503537,7/30/2026 0:00,E1074,C2304,P3055,4,2016.98,7435.73,R05
S503538,1/25/2026 0:00,E1051,C2341,P3010,7,45872.45,296987.43,R06
S503539,1/16/2026 0:00,E1049,C2043,P3053,3,16451.3,49298.81,R04
S503540,7/1/2026 0:00,E1058,C2244,P3001,1,26533.8,25122.75,R02
S503541,8/31/2026 0:00,E1067,C2181,P3038,6,67526.73,380794.32,R01
S503542,3/14/2026 0:00,E1013,C2085,P3039,3,26668.25,72714.19,R05
S503543,5/9/2026 0:00,E1071,C2155,P3049,11,44098.98,492351.75,R05
S503544,2/11/2026 0:00,E1090,C2275,P3009,10,23520.25,242823.25,R03
S503545,5/27/2026 0:00,E1007,C2023,P3031,6,61484.37,377382.45,R01
