Order_ID,Order_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Region_Code,Order_Value
S503102,2026-02-08 00:00:00,E1101,C2386,P3058,8,R01,304449.91
S503103,2026-02-17 00:00:00,E1020,C2249,P3025,1,R02,59795.46
S503104,2026-06-23 00:00:00,E1024,C2111,P3033,6,R02,96139.46
S503105,2026-08-06 00:00:00,E1010,C2094,P3040,10,R05,179911.78
S503106,2026-06-25 00:00:00,E1120,C2410,P3017,9,R04,121020.3
S503107,2026-02-08 00:00:00,E1096,C2179,P3045,6,R03,275769.29
S503108,2026-08-21 00:00:00,E1052,C2047,P3014,7,R05,67943.14
S503109,2026-05-12 00:00:00,E1017,C2282,P3037,4,R02,252365.8
S503110,2026-01-30 00:00:00,E1034,C2340,P3058,10,R06,403713.94
S503111,2026-06-07 00:00:00,E1003,C2362,P3056,1,R05,46122.21
S503112,2026-01-22 00:00:00,E1015,C2092,P3054,9,R02,61325.84
S503113,2026-07-22 00:00:00,E1112,C2376,P3023,6,R02,436028.28
S503114,2026-03-07 00:00:00,E1002,C2212,P3059,3,R06,53927.51
S503115,2026-04-18 00:00:00,E1092,C2075,P3024,4,R05,133769.65
S503116,2026-01-12 00:00:00,E1060,C2378,P3029,10,R02,695250.61
S503117,2026-08-10 00:00:00,E1091,C2202,P3038,6,R01,394110.41
S503118,2026-02-05 00:00:00,E1017,C2445,P3059,6,R02,100514.31
S503119,2026-01-18 00:00:00,E1081,C2407,P3054,9,R06,67868.24
S503120,2026-03-31 00:00:00,E1092,C2421,P3027,4,R05,12791.04
S503121,2026-06-30 00:00:00,E1049,C2297,P3038,5,R04,314253.49
S503122,2026-07-18 00:00:00,E1046,C2308,P3053,5,R04,74050.63
S503123,2026-01-01 00:00:00,E1082,C2211,P3040,3,R04,51495.2
S503124,2026-05-07 00:00:00,E1015,C2338,P3045,2,R02,94649.55
S503125,2026-07-05 00:00:00,E1095,C2433,P3050,8,R05,105551.69
S503126,2026-03-31 00:00:00,E1025,C2411,P3023,10,R03,730862.47
S503127,2026-03-28 00:00:00,E1113,C2134,P3031,9,R06,505034.92
S503128,2026-03-31 00:00:00,E1057,C2330,P3036,10,R01,313195.4
S503129,2026-08-25 00:00:00,E1016,C2066,P3017,11,R02,152136.76
S503130,2026-05-14 00:00:00,E1085,C2280,P3037,9,R02,534511.92
S503131,2026-03-11 00:00:00,E1074,C2422,P3003,5,R05,164984.13
S503132,2026-02-13 00:00:00,E1035,C2028,P3036,11,R06,312532.05
S503133,2026-07-19 00:00:00,E1003,C2412,P3055,9,R05,17018.11
S503134,2026-06-01 00:00:00,E1028,C2117,P3005,4,R04,88115.41
S503135,2026-03-27 00:00:00,E1076,C2370,P3046,2,R05,14336.04
S503136,2026-01-19 00:00:00,E1101,C2450,P3015,3,R01,42934.94
S503137,2026-04-11 00:00:00,E1089,C2317,P3052,1,R06,65933.58
S503138,2026-05-26 00:00:00,E1115,C2430,P3049,5,R04,207941.29
S503139,2026-04-05 00:00:00,E1074,C2325,P3006,1,R05,23842.31
S503140,2026-04-11 00:00:00,E1094,C2114,P3059,11,R04,177509.08
S503141,2026-01-30 00:00:00,E1024,C2075,P3010,1,R02,41533.72
S503142,2026-06-19 00:00:00,E1070,C2202,P3054,11,R06,80741.06
S503143,2026-02-02 00:00:00,E1015,C2427,P3032,11,R02,694219.89
S503144,2026-07-21 00:00:00,E1065,C2059,P3023,7,R02,480025.03
S503145,2026-08-17 00:00:00,E1119,C2386,P3048,2,R06,68248.9
S503146,2026-01-12 00:00:00,E1108,C2015,P3017,8,R05,113540.64
S503147,2026-04-28 00:00:00,E1095,C2231,P3046,6,R05,42055.96
S503148,2026-04-04 00:00:00,E1067,C2105,P3020,4,R01,31267.26
S503149,2026-06-04 00:00:00,E1070,C2165,P3044,9,R06,281595.78
S503150,2026-06-16 00:00:00,E1065,C2199,P3041,10,R02,584757.75
S503151,2026-05-17 00:00:00,E1098,C2404,P3015,8,R03,102652.46
S503152,2026-09-03 00:00:00,E1099,C2354,P3044,10,R01,331025.01
S503153,2026-05-29 00:00:00,E1115,C2035,P3046,3,R04,22133.04
S503154,2026-03-17 00:00:00,E1092,C2162,P3058,3,R05,122578.97
S503155,2026-09-04 00:00:00,E1083,C2245,P3022,4,R02,80481.12
S503156,2026-01-29 00:00:00,E1105,C2287,P3050,9,R06,119442.02
S503157,2026-06-10 00:00:00,E1089,C2383,P3052,9,R06,536274.74
S503158,2026-08-23 00:00:00,E1066,C2019,P3006,5,R04,107016.12
S503159,2026-07-09 00:00:00,E1033,C2280,P3004,9,R01,177497.55
S503160,2026-04-27 00:00:00,E1118,C2340,P3058,6,R02,257432.85
S503161,2026-01-15 00:00:00,E1081,C2423,P3023,8,R06,577816.98
S503162,2026-01-02 00:00:00,E1014,C2348,P3044,11,R02,337718.11
S503163,2026-06-29 00:00:00,E1068,C2182,P3045,8,R05,402206.2
S503164,2026-08-19 00:00:00,E1020,C2423,P3019,10,R02,497537.63
S503165,2026-04-27 00:00:00,E1025,C2401,P3054,7,R03,54408.44
S503166,2026-06-21 00:00:00,E1111,C2147,P3045,4,R02,193508.85
S503167,2026-07-01 00:00:00,E1090,C2374,P3031,4,R03,255714.21
S503168,2026-01-18 00:00:00,E1012,C2176,P3044,6,R06,184769.61
S503169,2026-01-03 00:00:00,E1061,C2163,P3052,9,R03,605550.65
S503170,2026-05-15 00:00:00,E1088,C2416,P3003,7,R04,243273.57
S503171,2026-06-20 00:00:00,E1016,C2175,P3028,5,R02,241240.19
S503172,2026-07-29 00:00:00,E1011,C2047,P3003,5,R01,190642.93
S503173,2026-08-24 00:00:00,E1043,C2256,P3014,8,R01,74655.55
S503174,2026-06-15 00:00:00,E1028,C2448,P3018,6,R04,237423.26
S503175,2026-06-14 00:00:00,E1062,C2174,P3027,1,R02,3199.52
S503176,2026-07-05 00:00:00,E1075,C2103,P3051,1,R05,53734.06
S503177,2026-06-10 00:00:00,E1054,C2121,P3060,9,R06,273988.17
S503178,2026-04-18 00:00:00,E1029,C2419,P3010,8,R04,343542.99
S503179,2026-07-06 00:00:00,E1067,C2350,P3049,6,R01,269423.9
S503180,2026-04-05 00:00:00,E1018,C2145,P3015,1,R04,13809.62
S503181,2026-05-02 00:00:00,E1097,C2042,P3019,2,R04,99414.46
S503182,2026-01-11 00:00:00,E1046,C2367,P3009,10,R04,221659.23
S503183,2026-03-09 00:00:00,E1011,C2029,P3004,3,R01,56240.02
S503184,2026-05-03 00:00:00,E1065,C2380,P3015,10,R02,126706.66
S503185,2026-07-29 00:00:00,E1103,C2273,P3051,3,R02,172136.65
S503186,2026-07-15 00:00:00,E1095,C2014,P3048,2,R05,68781.14
S503187,2026-04-23 00:00:00,E1084,C2408,P3008,2,R01,77434.2
S503188,2026-04-08 00:00:00,E1049,C2441,P3049,6,R04,250027.94
S503189,2026-04-03 00:00:00,E1039,C2306,P3053,7,R04,115554.88
S503190,2026-08-04 00:00:00,E1105,C2313,P3001,4,R06,102275.4
S503191,2026-01-22 00:00:00,E1115,C2189,P3007,1,R04,56322.1
S503192,2026-07-13 00:00:00,E1072,C2360,P3053,6,R02,95205.91
S503193,2026-06-21 00:00:00,E1106,C2295,P3031,7,R02,443601.23
S503194,2026-05-07 00:00:00,E1078,C2183,P3018,4,R01,143847.68
S503195,2026-05-14 00:00:00,E1055,C2352,P3012,6,R04,118233.51
S503196,2026-06-19 00:00:00,E1080,C2036,P3048,9,R01,319755.88
S503197,2026-01-25 00:00:00,E1046,C2370,P3030,4,R04,163196.15
S503198,2026-09-04 00:00:00,E1076,C2037,P3033,10,R05,178801.37
S503199,2026-07-04 00:00:00,E1056,C2014,P3059,4,R06,67272.54
S503200,2026-03-26 00:00:00,E1021,C2411,P3047,10,R04,435279.23
S503201,2026-02-24 00:00:00,E1081,C2123,P3007,5,R06,271920.05
S503202,2026-05-24 00:00:00,E1032,C2083,P3028,3,R02,129970.69
S503203,2026-04-05 00:00:00,E1008,C2159,P3049,10,R06,408258
S503204,2026-05-22 00:00:00,E1060,C2329,P3003,2,R02,66102.79
S503205,2026-06-16 00:00:00,E1107,C2102,P3043,9,R03,528090.34
S503206,2026-06-05 00:00:00,E1011,C2337,P3006,1,R01,21054.29
S503207,2026-08-12 00:00:00,E1011,C2083,P3031,5,R01,308600.02
S503208,2026-08-08 00:00:00,E1114,C2044,P3038,5,R05,345343.87
S503209,2026-06-28 00:00:00,E1041,C2068,P3015,8,R01,113981.27
S503210,2026-04-29 00:00:00,E1029,C2048,P3007,6,R04,355280.85
S503211,2026-06-26 00:00:00,E1031,C2057,P3043,6,R04,385992.37
S503212,2026-01-09 00:00:00,E1038,C2075,P3030,6,R01,244420.35
S503213,2026-07-05 00:00:00,E1069,C2022,P3027,4,R01,12863.37
S503214,2026-06-22 00:00:00,E1116,C2132,P3017,1,R06,13038.67
S503215,2026-05-30 00:00:00,E1045,C2302,P3055,3,R02,6162
S503216,2026-06-09 00:00:00,E1081,C2443,P3018,10,R06,408020.86
S503217,2026-07-16 00:00:00,E1087,C2418,P3022,11,R05,212153.01
S503218,2026-08-03 00:00:00,E1054,C2267,P3056,6,R06,277119.48
S503219,2026-07-16 00:00:00,E1103,C2287,P3053,5,R02,82246.37
S503220,2026-02-11 00:00:00,E1058,C2395,P3026,10,R02,383643.14
S503221,2026-02-22 00:00:00,E1078,C2120,P3051,1,R01,53598.39
S503222,2026-08-12 00:00:00,E1070,C2246,P3027,5,R06,17058.34
S503223,2026-07-06 00:00:00,E1113,C2056,P3040,2,R06,32885.85
S503224,2026-03-15 00:00:00,E1010,C2038,P3024,1,R05,32940.46
S503225,2026-02-08 00:00:00,E1105,C2245,P3052,4,R06,262217.62
S503226,2026-05-02 00:00:00,E1108,C2021,P3008,6,R05,238497.69
S503227,2026-01-15 00:00:00,E1094,C2110,P3021,7,R04,283617.3
S503228,2026-07-18 00:00:00,E1024,C2094,P3029,9,R02,620201.17
S503229,2026-06-06 00:00:00,E1065,C2394,P3043,5,R02,322178.65
S503230,2026-05-03 00:00:00,E1111,C2410,P3021,8,R02,326830.38
S503231,2026-04-21 00:00:00,E1063,C2136,P3003,8,R05,267837.1
S503232,2026-05-11 00:00:00,E1042,C2231,P3031,11,R03,655727.34
S503233,2026-03-24 00:00:00,E1046,C2008,P3055,9,R04,18102.12
S503234,2026-01-10 00:00:00,E1088,C2444,P3027,3,R04,9455.79
S503235,2026-04-02 00:00:00,E1025,C2328,P3046,3,R03,21061.79
S503236,2026-01-29 00:00:00,E1053,C2375,P3027,9,R06,30166.98
S503237,2026-07-26 00:00:00,E1060,C2290,P3009,7,R02,159629.6
S503238,2026-02-04 00:00:00,E1092,C2251,P3057,4,R05,172528.57
S503239,2026-01-06 00:00:00,E1096,C2400,P3033,1,R03,17299.62
S503240,2026-05-20 00:00:00,E1034,C2361,P3033,7,R06,126143.06
S503241,2026-04-21 00:00:00,E1017,C2397,P3026,10,R02,429145.96
S503242,2026-02-07 00:00:00,E1023,C2087,P3028,6,R02,285371.08
S503243,2026-03-18 00:00:00,E1115,C2204,P3044,3,R04,93477.85
S503244,2026-04-03 00:00:00,E1059,C2219,P3043,5,R01,316071.52
S503245,2026-05-27 00:00:00,E1064,C2406,P3031,3,R02,189136.48
S503246,2026-03-08 00:00:00,E1116,C2241,P3053,8,R06,134826.43
S503247,2026-05-16 00:00:00,E1109,C2411,P3001,5,R02,122543.29
S503248,2026-01-08 00:00:00,E1084,C2320,P3020,10,R01,74465.76
S503249,2026-09-04 00:00:00,E1073,C2258,P3012,10,R01,216080.67
S503250,2026-05-02 00:00:00,E1116,C2109,P3017,6,R06,86517.33
S503251,2026-03-25 00:00:00,E1092,C2256,P3015,2,R05,27158.63
S503252,2026-06-24 00:00:00,E1074,C2282,P3034,8,R05,135108.93
S503253,2026-05-12 00:00:00,E1072,C2220,P3050,9,R02,117077.86
S503254,2026-06-28 00:00:00,E1031,C2083,P3016,3,R04,150053.57
S503255,2026-03-26 00:00:00,E1105,C2107,P3004,6,R06,111811.03
S503256,2026-07-14 00:00:00,E1024,C2069,P3008,6,R02,240620.25
S503257,2026-02-14 00:00:00,E1033,C2097,P3034,2,R01,31472.01
S503258,2026-05-16 00:00:00,E1088,C2212,P3046,10,R04,77539.52
S503259,2026-03-28 00:00:00,E1108,C2286,P3025,8,R05,471191.37
S503260,2026-01-16 00:00:00,E1109,C2237,P3015,5,R02,70705.18
S503261,2026-03-18 00:00:00,E1059,C2008,P3028,11,R01,534895.47
S503262,2026-07-14 00:00:00,E1111,C2294,P3009,11,R02,235621.64
S503263,2026-08-28 00:00:00,E1010,C2189,P3002,8,R05,57202.35
S503264,2026-01-09 00:00:00,E1032,C2081,P3017,8,R02,110386.51
S503265,2026-03-01 00:00:00,E1073,C2108,P3058,3,R01,115806.23
S503266,2026-03-19 00:00:00,E1010,C2321,P3010,5,R05,229047.81
S503267,2026-03-18 00:00:00,E1014,C2067,P3009,7,R02,151749.29
S503268,2026-09-02 00:00:00,E1060,C2174,P3031,5,R02,294989.78
S503269,2026-03-12 00:00:00,E1004,C2346,P3002,6,R04,43010.75
S503270,2026-01-15 00:00:00,E1036,C2351,P3024,2,R05,68591.11
S503271,2026-03-12 00:00:00,E1099,C2328,P3019,8,R01,389051.12
S503272,2026-04-12 00:00:00,E1022,C2043,P3017,5,R01,72210.94
S503273,2026-08-14 00:00:00,E1066,C2187,P3043,6,R04,355350.23
S503274,2026-06-18 00:00:00,E1097,C2302,P3049,1,R04,45650.31
S503275,2026-01-22 00:00:00,E1054,C2200,P3010,10,R06,479677.09
S503276,2026-06-01 00:00:00,E1035,C2381,P3050,2,R06,26551.5
S503277,2026-04-23 00:00:00,E1098,C2419,P3055,11,R03,21482.22
S503278,2026-08-17 00:00:00,E1036,C2039,P3028,4,R05,193516.11
S503279,2026-06-21 00:00:00,E1016,C2220,P3038,11,R02,685639.69
S503280,2026-01-01 00:00:00,E1098,C2307,P3048,9,R03,279914.33
S503281,2026-01-10 00:00:00,E1007,C2004,P3028,6,R01,294470.73
S503282,2026-08-23 00:00:00,E1111,C2121,P3059,8,R02,127290.77
S503283,2026-07-27 00:00:00,E1087,C2336,P3050,2,R05,26792.69
S503284,2026-04-20 00:00:00,E1099,C2077,P3052,10,R01,647971.75
S503285,2026-07-19 00:00:00,E1033,C2179,P3050,5,R01,61671.91
S503286,2026-07-03 00:00:00,E1054,C2133,P3001,1,R06,24443.1
S503287,2026-04-23 00:00:00,E1085,C2311,P3060,4,R02,118881.06
S503288,2026-08-05 00:00:00,E1099,C2229,P3003,10,R01,360008.76
S503289,2026-02-19 00:00:00,E1029,C2276,P3015,1,R04,13882.88
S503290,2026-01-12 00:00:00,E1097,C2152,P3052,11,R04,685612.07
S503291,2026-03-30 00:00:00,E1087,C2164,P3010,11,R05,459152.45
S503292,2026-07-28 00:00:00,E1120,C2290,P3021,9,R04,363656.49
S503293,2026-07-07 00:00:00,E1100,C2378,P3037,2,R01,119410.03
S503294,2026-06-03 00:00:00,E1066,C2109,P3015,7,R04,87008.41
S503295,2026-08-26 00:00:00,E1081,C2126,P3023,3,R06,195329.12
S503296,2026-04-22 00:00:00,E1080,C2240,P3014,2,R01,17778.65
S503297,2026-03-19 00:00:00,E1020,C2310,P3015,4,R02,55668.03
S503298,2026-06-18 00:00:00,E1109,C2418,P3010,7,R02,319054.17
S503299,2026-06-13 00:00:00,E1016,C2401,P3056,7,R02,316001.49
S503300,2026-05-01 00:00:00,E1007,C2389,P3009,9,R01,209653.15
S503301,2026-01-23 00:00:00,E1118,C2345,P3044,3,R02,95496.18
S503302,2026-06-20 00:00:00,E1075,C2146,P3039,7,R05,182642.8
S503303,2026-05-14 00:00:00,E1103,C2252,P3005,6,R02,126447.91
S503304,2026-08-27 00:00:00,E1086,C2183,P3025,10,R02,578034.94
S503305,2026-07-16 00:00:00,E1100,C2309,P3056,7,R01,310145.26
S503306,2026-06-20 00:00:00,E1039,C2306,P3042,7,R04,139403.65
S503307,2026-01-25 00:00:00,E1027,C2072,P3057,10,R02,434309.07
S503308,2026-01-18 00:00:00,E1084,C2219,P3026,5,R01,204579.05
S503309,2026-07-09 00:00:00,E1094,C2207,P3008,9,R04,375350.2
S503310,2026-05-21 00:00:00,E1053,C2173,P3022,7,R06,130054.3
S503311,2026-02-12 00:00:00,E1075,C2141,P3052,7,R05,456136.42
S503312,2026-03-19 00:00:00,E1098,C2272,P3025,3,R03,185445.77
S503313,2026-01-28 00:00:00,E1055,C2214,P3048,1,R04,31698.22
S503314,2026-05-26 00:00:00,E1058,C2269,P3012,5,R02,106778.74
S503315,2026-02-28 00:00:00,E1061,C2020,P3009,8,R03,171334.06
S503316,2026-07-07 00:00:00,E1072,C2066,P3010,5,R02,237449.08
S503317,2026-03-04 00:00:00,E1080,C2303,P3048,10,R01,314526.77
S503318,2026-07-04 00:00:00,E1094,C2147,P3010,3,R04,130815.67
S503319,2026-04-02 00:00:00,E1060,C2429,P3009,9,R02,209731.66
S503320,2026-06-28 00:00:00,E1090,C2165,P3026,2,R03,85725.97
S503321,2026-02-25 00:00:00,E1014,C2378,P3035,3,R02,129270.15
S503322,2026-06-04 00:00:00,E1045,C2310,P3027,4,R02,14183.58
S503323,2026-06-09 00:00:00,E1078,C2006,P3060,10,R01,296637.03
S503324,2026-04-21 00:00:00,E1053,C2014,P3031,1,R06,56808.87
S503325,2026-05-17 00:00:00,E1020,C2132,P3019,11,R02,569314.84
S503326,2026-08-20 00:00:00,E1022,C2342,P3043,4,R01,240102.51
S503327,2026-08-12 00:00:00,E1093,C2243,P3038,4,R05,255437.89
S503328,2026-07-31 00:00:00,E1085,C2439,P3006,9,R02,212529.46
S503329,2026-08-08 00:00:00,E1025,C2231,P3015,8,R03,114617.92
S503330,2026-08-13 00:00:00,E1027,C2228,P3029,2,R02,143803.29
S503331,2026-03-09 00:00:00,E1047,C2162,P3047,7,R02,343262.2
S503332,2026-02-15 00:00:00,E1029,C2283,P3045,6,R04,273084.35
S503333,2026-08-14 00:00:00,E1112,C2263,P3054,7,R02,46938.76
S503334,2026-08-28 00:00:00,E1084,C2131,P3005,11,R01,245062.97
S503335,2026-03-08 00:00:00,E1110,C2431,P3014,4,R01,38742.14
S503336,2026-06-03 00:00:00,E1102,C2225,P3053,5,R04,75352.56
S503337,2026-05-16 00:00:00,E1108,C2258,P3002,6,R05,44807.85
S503338,2026-01-06 00:00:00,E1030,C2234,P3023,9,R01,666511.49
S503339,2026-07-27 00:00:00,E1018,C2336,P3044,2,R04,58695.05
S503340,2026-01-24 00:00:00,E1070,C2409,P3052,11,R06,669535.13
S503341,2026-06-25 00:00:00,E1046,C2316,P3046,9,R04,66664.32
S503342,2026-08-19 00:00:00,E1111,C2024,P3019,10,R02,557691.86
S503343,2026-04-04 00:00:00,E1063,C2271,P3024,1,R05,37107.32
S503344,2026-06-22 00:00:00,E1095,C2095,P3020,4,R05,33503.2
S503345,2026-01-13 00:00:00,E1070,C2142,P3047,5,R06,223024.57
S503346,2026-07-16 00:00:00,E1076,C2182,P3027,9,R05,31430.69
S503347,2026-01-25 00:00:00,E1026,C2206,P3052,6,R05,356207.65
S503348,2026-05-28 00:00:00,E1097,C2390,P3024,4,R04,152690.3
S503349,2026-04-28 00:00:00,E1069,C2081,P3017,2,R01,26853.96
S503350,2026-03-23 00:00:00,E1113,C2274,P3025,5,R06,301225.65
S503351,2026-04-21 00:00:00,E1003,C2276,P3046,8,R05,60988.29
S503352,2026-03-23 00:00:00,E1091,C2371,P3055,8,R01,14524.59
S503353,2026-03-07 00:00:00,E1051,C2446,P3031,6,R06,386022.5
S503354,2026-07-21 00:00:00,E1072,C2208,P3028,11,R02,499218.27
S503355,2026-09-04 00:00:00,E1027,C2296,P3050,1,R02,12180.63
S503356,2026-02-14 00:00:00,E1074,C2039,P3059,8,R05,129695.62
S503357,2026-04-24 00:00:00,E1101,C2436,P3028,4,R01,195779.51
S503358,2026-06-24 00:00:00,E1028,C2288,P3022,2,R04,40046.15
S503359,2026-03-04 00:00:00,E1091,C2124,P3056,1,R01,43558.27
S503360,2026-03-17 00:00:00,E1019,C2364,P3059,7,R03,111833.82
S503361,2026-08-27 00:00:00,E1056,C2283,P3005,2,R06,44715.14
S503362,2026-07-24 00:00:00,E1002,C2366,P3054,4,R06,27202.65
S503363,2026-04-24 00:00:00,E1063,C2180,P3044,4,R05,126821.6
S503364,2026-04-21 00:00:00,E1114,C2097,P3042,10,R05,206451.18
S503365,2026-07-02 00:00:00,E1105,C2191,P3008,1,R06,41787.52
S503366,2026-07-22 00:00:00,E1004,C2074,P3038,2,R04,133148.95
S503367,2026-05-27 00:00:00,E1070,C2447,P3028,1,R06,45917.68
S503368,2026-02-04 00:00:00,E1043,C2273,P3057,6,R01,286418.65
S503369,2026-08-19 00:00:00,E1038,C2049,P3047,3,R01,131412.85
S503370,2026-02-22 00:00:00,E1053,C2337,P3012,1,R06,19378.7
S503371,2026-01-26 00:00:00,E1016,C2210,P3057,8,R02,333179.69
S503372,2026-08-26 00:00:00,E1009,C2116,P3025,4,R04,253195.38
S503373,2026-01-14 00:00:00,E1039,C2023,P3038,10,R04,679287.86
S503374,2026-04-28 00:00:00,E1116,C2098,P3044,7,R06,201529.41
S503375,2026-02-14 00:00:00,E1085,C2328,P3015,10,R02,138687.89
S503376,2026-06-21 00:00:00,E1058,C2397,P3044,2,R02,61334.52
S503377,2026-08-04 00:00:00,E1049,C2407,P3041,6,R04,367432.7
S503378,2026-08-21 00:00:00,E1092,C2313,P3051,6,R05,312602.47
S503379,2026-07-12 00:00:00,E1105,C2190,P3053,7,R06,115912.58
S503380,2026-02-20 00:00:00,E1011,C2182,P3034,1,R01,16005.6
S503381,2026-06-20 00:00:00,E1104,C2148,P3060,1,R04,26576.47
S503382,2026-04-29 00:00:00,E1080,C2342,P3045,2,R01,103586.75
S503383,2026-08-02 00:00:00,E1051,C2436,P3013,11,R06,315690.41
S503384,2026-05-31 00:00:00,E1043,C2023,P3008,2,R01,81067.18
S503385,2026-07-03 00:00:00,E1085,C2105,P3059,5,R02,89376.51
S503386,2026-09-03 00:00:00,E1031,C2163,P3013,1,R04,30995.74
S503387,2026-01-19 00:00:00,E1006,C2067,P3036,11,R02,311609.63
S503388,2026-03-23 00:00:00,E1097,C2290,P3006,2,R04,48588.93
S503389,2026-03-17 00:00:00,E1073,C2289,P3038,6,R01,379036.73
S503390,2026-07-02 00:00:00,E1085,C2046,P3032,3,R02,197874.86
S503391,2026-08-08 00:00:00,E1032,C2081,P3021,4,R02,173966.66
S503392,2026-04-02 00:00:00,E1054,C2429,P3044,1,R06,33229.67
S503393,2026-07-07 00:00:00,E1105,C2147,P3044,5,R06,158121.95
S503394,2026-07-06 00:00:00,E1090,C2222,P3049,4,R03,165610.74
S503395,2026-02-02 00:00:00,E1100,C2343,P3059,8,R01,144291.78
S503396,2026-05-27 00:00:00,E1024,C2015,P3007,3,R02,167172.94
S503397,2026-01-28 00:00:00,E1050,C2379,P3026,10,R02,373797.92
S503398,2026-05-03 00:00:00,E1111,C2121,P3015,1,R02,14290.45
S503399,2026-06-29 00:00:00,E1042,C2078,P3056,10,R03,475769.21
S503400,2026-05-06 00:00:00,E1007,C2322,P3049,5,R01,200748.75
S503401,2026-06-26 00:00:00,E1039,C2295,P3042,1,R04,20520.61
S503402,2026-02-06 00:00:00,E1043,C2241,P3023,11,R01,732347.35
S503403,2026-06-03 00:00:00,E1102,C2018,P3052,5,R04,292872.4
S503404,2026-04-09 00:00:00,E1028,C2256,P3038,9,R04,557588.97
S503405,2026-04-08 00:00:00,E1077,C2443,P3041,5,R05,297736.91
S503406,2026-05-07 00:00:00,E1071,C2416,P3015,2,R05,27950.01
S503407,2026-08-15 00:00:00,E1059,C2277,P3048,2,R01,67402.94
S503408,2026-06-17 00:00:00,E1018,C2424,P3053,10,R04,153227.28
S503409,2026-03-21 00:00:00,E1118,C2027,P3040,9,R02,163357.24
S503410,2026-02-07 00:00:00,E1073,C2002,P3016,5,R01,245893.81
S503411,2026-03-18 00:00:00,E1093,C2353,P3032,11,R05,712721.19
S503412,2026-05-06 00:00:00,E1049,C2295,P3037,8,R04,521706.89
S503413,2026-03-28 00:00:00,E1081,C2312,P3018,10,R06,382685.79
S503414,2026-02-23 00:00:00,E1112,C2363,P3020,4,R02,32756.98
S503415,2026-05-30 00:00:00,E1014,C2383,P3046,2,R02,15436.83
S503416,2026-01-16 00:00:00,E1012,C2239,P3002,4,R06,30313.31
S503417,2026-01-28 00:00:00,E1111,C2013,P3055,11,R02,21834.21
S503418,2026-08-28 00:00:00,E1092,C2382,P3023,4,R05,285350.54
S503419,2026-06-12 00:00:00,E1088,C2184,P3030,11,R04,465643.15
S503420,2026-07-07 00:00:00,E1094,C2194,P3003,9,R04,332588.56
S503421,2026-06-22 00:00:00,E1025,C2056,P3046,10,R03,74577.48
S503422,2026-02-15 00:00:00,E1095,C2230,P3039,11,R05,273412.73
S503423,2026-03-13 00:00:00,E1075,C2028,P3047,6,R05,253733.59
S503424,2026-08-24 00:00:00,E1108,C2320,P3049,10,R05,462969.28
S503425,2026-07-02 00:00:00,E1005,C2071,P3001,6,R02,157171.08
S503426,2026-09-04 00:00:00,E1115,C2210,P3041,5,R04,271629.84
S503427,2026-08-02 00:00:00,E1048,C2448,P3022,6,R04,109869.8
S503428,2026-03-26 00:00:00,E1019,C2184,P3029,1,R03,70844.19
S503429,2026-01-26 00:00:00,E1045,C2425,P3014,5,R02,43090.62
S503430,2026-08-20 00:00:00,E1082,C2375,P3048,6,R04,184847.45
S503431,2026-03-26 00:00:00,E1034,C2356,P3028,8,R06,388150.26
S503432,2026-06-02 00:00:00,E1095,C2041,P3021,4,R05,171885.06
S503433,2026-08-21 00:00:00,E1105,C2260,P3045,5,R06,237316.82
S503434,2026-03-06 00:00:00,E1011,C2441,P3032,4,R01,241168.29
S503435,2026-05-14 00:00:00,E1075,C2414,P3006,7,R05,158141.23
S503436,2026-05-31 00:00:00,E1061,C2344,P3054,10,R03,69709.54
S503437,2026-04-25 00:00:00,E1032,C2084,P3001,6,R02,152781.65
S503438,2026-03-05 00:00:00,E1029,C2046,P3021,4,R04,160575.68
S503439,2026-03-28 00:00:00,E1062,C2440,P3057,6,R02,253601.27
S503440,2026-06-20 00:00:00,E1004,C2159,P3004,4,R04,74513.37
S503441,2026-04-17 00:00:00,E1120,C2344,P3003,8,R04,305638.3
S503442,2026-05-31 00:00:00,E1057,C2007,P3049,11,R01,455951.52
S503443,2026-04-06 00:00:00,E1015,C2333,P3030,3,R02,128931.95
S503444,2026-06-07 00:00:00,E1060,C2438,P3031,8,R02,466979.35
S503445,2026-03-18 00:00:00,E1091,C2136,P3034,2,R01,31300.48
S503446,2026-08-23 00:00:00,E1016,C2183,P3019,6,R02,327982.46
S503447,2026-05-26 00:00:00,E1003,C2197,P3020,8,R05,63296.89
S503448,2026-03-28 00:00:00,E1025,C2172,P3023,1,R03,73739.96
S503449,2026-07-26 00:00:00,E1080,C2397,P3054,6,R01,40751.63
S503450,2026-08-13 00:00:00,E1066,C2349,P3059,9,R04,163711.76
S503451,2026-05-29 00:00:00,E1114,C2276,P3040,10,R05,166595.63
S503452,2026-02-26 00:00:00,E1073,C2078,P3025,10,R01,548038.87
S503453,2026-04-13 00:00:00,E1102,C2416,P3015,2,R04,25478.79
S503454,2026-05-31 00:00:00,E1116,C2444,P3038,11,R06,689767.8
S503455,2026-04-01 00:00:00,E1025,C2178,P3023,1,R03,70515.2
S503456,2026-02-14 00:00:00,E1028,C2027,P3052,2,R04,125278.6
S503457,2026-06-21 00:00:00,E1038,C2120,P3002,5,R01,39445.07
S503458,2026-07-29 00:00:00,E1104,C2281,P3057,6,R04,248495.93
