Collection_ID,Collection_Date,Sale_ID,Customer_ID,Collection_Amount,Payment_Mode
COL802497,2026-07-25 00:00:00,S500392,C2385,37393.49,Bank Transfer
COL802498,2026-06-29 00:00:00,S503781,C2141,16312.47,Cheque
COL802499,2026-08-29 00:00:00,S501513,C2264,220075.76,Cheque
COL802500,2026-01-18 00:00:00,S501619,C2316,74182.44,Cash
COL802501,2026-03-05 00:00:00,S503905,C2185,24321.13,Bank Transfer
COL802502,2026-09-02 00:00:00,S501104,C2423,123390.03,Card
COL802503,2026-05-18 00:00:00,S504202,C2098,76619.52,Cheque
COL802504,2026-01-23 00:00:00,S500456,C2430,374449.27,Cash
COL802505,2026-04-30 00:00:00,S500438,C2387,17229.75,Cheque
COL802506,2026-04-25 00:00:00,S504207,C2043,133070.54,Bank Transfer
COL802507,2026-03-23 00:00:00,S500350,C2092,26114.42,Bank Transfer
COL802508,2026-07-15 00:00:00,S501012,C2047,28671.34,UPI
COL802509,2026-06-29 00:00:00,S503357,C2436,150575.94,Card
COL802510,2026-04-06 00:00:00,S505094,C2199,45848.01,Card
COL802511,2026-06-24 00:00:00,S504351,C2252,203956.87,Cash
COL802512,2026-07-17 00:00:00,S501943,C2042,239307.96,Card
COL802513,2026-01-26 00:00:00,S502307,C2006,444740.4,Bank Transfer
COL802514,2026-07-17 00:00:00,S504796,C2117,31052.01,Card
COL802515,2026-04-09 00:00:00,S501840,C2003,100870.45,Cash
COL802516,2026-08-21 00:00:00,S500309,C2213,95148.69,Cheque
COL802517,2026-06-20 00:00:00,S504117,C2203,36885.99,Card
COL802518,2026-07-16 00:00:00,S502248,C2021,89993.17,Card
COL802519,2026-07-10 00:00:00,S504978,C2342,453022,Bank Transfer
COL802520,2026-07-25 00:00:00,S502064,C2329,42745.84,Bank Transfer
COL802521,2026-03-07 00:00:00,S504788,C2116,345942.7,Cheque
COL802522,2026-09-03 00:00:00,S500509,C2218,12445.01,UPI
COL802523,2026-08-31 00:00:00,S505105,C2036,8046.82,Card
COL802524,2026-04-14 00:00:00,S503319,C2429,176739.32,Bank Transfer
COL802525,2026-07-10 00:00:00,S502891,C2018,188561.24,UPI
COL802526,2026-05-21 00:00:00,S503385,C2105,61390.58,Card
COL802527,2026-06-28 00:00:00,S502392,C2172,47717.38,Card
COL802528,2026-01-05 00:00:00,S504567,C2176,22070.83,UPI
COL802529,2026-06-24 00:00:00,S505128,C2063,90900.2,Bank Transfer
COL802530,2026-06-13 00:00:00,S504070,C2173,141530.14,Cheque
COL802531,2026-06-13 00:00:00,S502837,C2084,14509.3,Card
COL802532,2026-06-27 00:00:00,S502642,C2224,181013.97,Cash
COL802533,2026-07-03 00:00:00,S500294,C2403,482952.33,Cash
COL802534,2026-01-19 00:00:00,S502139,C2004,28811.53,Cash
COL802535,2026-01-20 00:00:00,S502515,C2245,226842.49,Cheque
COL802536,2026-05-30 00:00:00,S503128,C2330,249350,Card
COL802537,2026-01-31 00:00:00,S500346,C2415,61106.87,Bank Transfer
COL802538,2026-04-15 00:00:00,S504822,C2031,356314.65,Bank Transfer
COL802539,2026-08-27 00:00:00,S503078,C2030,172984.17,Cheque
COL802540,2026-07-09 00:00:00,S501571,C2227,556655.58,Card
COL802541,2026-02-13 00:00:00,S500576,C2338,114745.04,UPI
COL802542,2026-07-15 00:00:00,S504182,C2227,153054.17,UPI
COL802543,2026-07-14 00:00:00,S504910,C2427,9684.38,Card
COL802544,2026-04-11 00:00:00,S504263,C2334,277584.33,Card
COL802545,2026-03-30 00:00:00,S503776,C2244,92825.22,Bank Transfer
COL802546,2026-02-18 00:00:00,S505052,C2210,217406.15,Cheque
COL802547,2026-08-17 00:00:00,S501951,C2417,465606.13,Cheque
COL802548,2026-02-28 00:00:00,S503408,C2424,93122.76,Bank Transfer
COL802549,2026-05-12 00:00:00,S504196,C2272,210420.52,Cash
COL802550,2026-04-27 00:00:00,S503896,C2307,143418.12,UPI
COL802551,2026-06-16 00:00:00,S501200,C2175,131742.29,Card
COL802552,2026-05-15 00:00:00,S504514,C2198,47456.23,UPI
COL802553,2026-07-18 00:00:00,S502863,C2142,64074.61,UPI
COL802554,2026-06-26 00:00:00,S503565,C2407,77110.7,Cheque
COL802555,2026-03-30 00:00:00,S504066,C2254,10062.29,Bank Transfer
COL802556,2026-01-15 00:00:00,S501498,C2264,253884.63,Cash
COL802557,2026-01-07 00:00:00,S502274,C2444,424783.12,Cash
COL802558,2026-06-24 00:00:00,S500661,C2133,313137.47,Bank Transfer
COL802559,2026-04-26 00:00:00,S504662,C2038,18546.8,UPI
COL802560,2026-07-15 00:00:00,S502473,C2109,94429.62,Bank Transfer
COL802561,2026-04-08 00:00:00,S504500,C2052,187252.56,Bank Transfer
COL802562,2026-04-28 00:00:00,S504427,C2224,174700.81,Card
COL802563,2026-06-22 00:00:00,S500310,C2388,267429.3,Card
COL802564,2026-04-18 00:00:00,S503429,C2425,40011.72,UPI
COL802565,2026-04-16 00:00:00,S500381,C2381,142659.05,Cheque
COL802566,2026-05-27 00:00:00,S503945,C2254,539376.78,Cash
COL802567,2026-02-16 00:00:00,S504001,C2333,93311.05,Card
COL802568,2026-08-29 00:00:00,S500948,C2448,28209.66,UPI
COL802569,2026-02-22 00:00:00,S504357,C2207,37501.71,Bank Transfer
COL802570,2026-08-18 00:00:00,S504591,C2021,389392.61,Card
COL802571,2026-06-04 00:00:00,S501910,C2410,140197.46,Bank Transfer
COL802572,2026-05-13 00:00:00,S504062,C2212,35312.09,Bank Transfer
COL802573,2026-09-02 00:00:00,S500291,C2268,70029.04,Card
COL802574,2026-03-01 00:00:00,S500292,C2128,302558.77,UPI
COL802575,2026-03-18 00:00:00,S503712,C2267,285816.42,Cash
COL802576,2026-03-03 00:00:00,S504998,C2023,274202.36,UPI
COL802577,2026-02-28 00:00:00,S504042,C2435,182091.81,Cheque
COL802578,2026-08-26 00:00:00,S504025,C2050,63040.21,Cheque
COL802579,2026-07-08 00:00:00,S500179,C2164,215923.63,Cash
COL802580,2026-02-25 00:00:00,S502128,C2087,93967.06,Cheque
COL802581,2026-03-19 00:00:00,S502324,C2012,50047.45,Bank Transfer
COL802582,2026-08-10 00:00:00,S502163,C2310,45641.19,Cheque
COL802583,2026-02-16 00:00:00,S501270,C2258,310411.64,Card
COL802584,2026-06-25 00:00:00,S500984,C2054,158218.89,Bank Transfer
COL802585,2026-05-18 00:00:00,S501114,C2330,60393.07,UPI
COL802586,2026-06-09 00:00:00,S503861,C2014,21479.98,Cash
COL802587,2026-07-12 00:00:00,S505063,C2351,90777.95,Card
COL802588,2026-01-24 00:00:00,S501859,C2013,337709.85,Card
COL802589,2026-01-29 00:00:00,S501209,C2234,28666.92,Cash
COL802590,2026-08-23 00:00:00,S505144,C2370,46411.62,Cheque
COL802591,2026-05-15 00:00:00,S501717,C2275,45532.45,Cash
COL802592,2026-04-05 00:00:00,S503031,C2144,57377.1,Cash
COL802593,2026-05-25 00:00:00,S504888,C2418,131576.2,Cheque
COL802594,2026-04-04 00:00:00,S501577,C2118,40330.39,UPI
COL802595,2026-01-25 00:00:00,S503273,C2187,218034.35,Cash
COL802596,2026-08-08 00:00:00,S500837,C2087,116942.21,Cheque
COL802597,2026-02-05 00:00:00,S501604,C2351,97980.88,Card
COL802598,2026-07-08 00:00:00,S504192,C2079,72917.97,Cash
COL802599,2026-03-12 00:00:00,S502953,C2244,80816.78,Cash
COL802600,2026-06-12 00:00:00,S501916,C2439,40030.14,UPI
COL802601,2026-04-30 00:00:00,S500586,C2134,36384.27,UPI
COL802602,2026-07-31 00:00:00,S502385,C2265,264100.82,Card
COL802603,2026-07-25 00:00:00,S502335,C2023,330297.14,UPI
COL802604,2026-08-30 00:00:00,S500168,C2125,358275.69,Card
COL802605,2026-02-19 00:00:00,S504863,C2130,107599.18,Cash
COL802606,2026-07-03 00:00:00,S502092,C2039,48704.04,Cheque
COL802607,2026-08-10 00:00:00,S501486,C2106,168047.63,UPI
COL802608,2026-09-05 00:00:00,S502037,C2427,259007.18,Card
COL802609,2026-05-08 00:00:00,S500931,C2286,325848.42,UPI
COL802610,2026-07-12 00:00:00,S502870,C2165,72990.22,UPI
COL802611,2026-08-18 00:00:00,S502716,C2144,125262.35,Bank Transfer
COL802612,2026-02-10 00:00:00,S504911,C2420,170488.07,Cash
COL802613,2026-01-25 00:00:00,S503992,C2012,39568.74,UPI
COL802614,2026-06-11 00:00:00,S502688,C2104,136116.16,Cheque
COL802615,2026-05-16 00:00:00,S503061,C2354,12079.92,Bank Transfer
COL802616,2026-02-25 00:00:00,S501874,C2347,15071.62,Card
COL802617,2026-03-25 00:00:00,S503960,C2267,62287.85,Card
COL802618,2026-06-07 00:00:00,S504354,C2180,102257.34,Cheque
COL802619,2026-03-09 00:00:00,S504428,C2220,49918.68,Cheque
COL802620,2026-01-21 00:00:00,S501991,C2235,74021.94,Cash
COL802621,2026-04-01 00:00:00,S501828,C2147,85341.88,Cheque
COL802622,2026-01-10 00:00:00,S505012,C2065,62859.3,Card
COL802623,2026-03-28 00:00:00,S502440,C2114,43677.67,Cash
COL802624,2026-02-02 00:00:00,S503011,C2221,10546.54,Cheque
COL802625,2026-07-22 00:00:00,S500022,C2319,304014.84,Cheque
COL802626,2026-04-15 00:00:00,S500819,C2372,189641.3,Card
COL802627,2026-03-24 00:00:00,S502361,C2218,25658.48,Cash
COL802628,2026-07-22 00:00:00,S502833,C2032,170882.62,Bank Transfer
COL802629,2026-01-04 00:00:00,S500936,C2121,146004.42,Bank Transfer
COL802630,2026-01-23 00:00:00,S501635,C2443,413492.98,Cash
COL802631,2026-07-16 00:00:00,S502635,C2337,97828.88,Cheque
COL802632,2026-02-22 00:00:00,S503098,C2182,27232.32,Cheque
COL802633,2026-04-23 00:00:00,S502834,C2045,236478.37,Cash
COL802634,2026-08-30 00:00:00,S504642,C2223,235921,Bank Transfer
COL802635,2026-05-13 00:00:00,S504390,C2092,32814.21,UPI
COL802636,2026-01-18 00:00:00,S503473,C2252,10546.74,Card
COL802637,2026-01-17 00:00:00,S500769,C2275,5981.34,Cash
COL802638,2026-07-05 00:00:00,S501221,C2335,400747.03,UPI
COL802639,2026-07-14 00:00:00,S500239,C2373,61853.92,Card
COL802640,2026-04-17 00:00:00,S503541,C2181,252808.16,UPI
COL802641,2026-04-23 00:00:00,S502259,C2346,168942.56,UPI
COL802642,2026-05-02 00:00:00,S500524,C2327,94620.19,Card
COL802643,2026-07-19 00:00:00,S500823,C2109,33437.01,UPI
COL802644,2026-07-03 00:00:00,S500481,C2008,92801.57,Bank Transfer
COL802645,2026-06-17 00:00:00,S504011,C2073,239506.09,Cash
COL802646,2026-03-28 00:00:00,S502136,C2411,41894.45,Bank Transfer
COL802647,2026-08-03 00:00:00,S501462,C2087,90453.23,Bank Transfer
COL802648,2026-01-02 00:00:00,S501509,C2350,60332.44,Card
COL802649,2026-05-01 00:00:00,S501166,C2145,33765.54,Card
COL802650,2026-04-13 00:00:00,S503275,C2200,445724.89,Card
COL802651,2026-05-29 00:00:00,S503883,C2213,44374.25,UPI
COL802652,2026-06-29 00:00:00,S501139,C2245,92502.25,UPI
COL802653,2026-06-01 00:00:00,S500757,C2441,79217.05,Cash
COL802654,2026-02-22 00:00:00,S503571,C2322,52807.23,UPI
COL802655,2026-06-15 00:00:00,S505069,C2271,251418.9,Cash
COL802656,2026-05-28 00:00:00,S503837,C2161,186365.88,Bank Transfer
COL802657,2026-02-19 00:00:00,S504419,C2347,51712.39,Cash
COL802658,2026-06-16 00:00:00,S502539,C2387,320261.71,Cash
COL802659,2026-03-01 00:00:00,S504467,C2334,158015.92,Card
COL802660,2026-04-24 00:00:00,S502083,C2434,12787.94,UPI
COL802661,2026-08-07 00:00:00,S501820,C2190,187437.11,Cheque
COL802662,2026-04-18 00:00:00,S502067,C2364,161612.09,Cheque
COL802663,2026-02-08 00:00:00,S504429,C2311,118606.83,Card
COL802664,2026-03-12 00:00:00,S500750,C2271,142556.8,Bank Transfer
COL802665,2026-05-08 00:00:00,S504773,C2236,241580.95,Bank Transfer
COL802666,2026-02-02 00:00:00,S501808,C2355,86254.52,Bank Transfer
COL802667,2026-06-06 00:00:00,S500902,C2192,281940.65,Cash
COL802668,2026-03-15 00:00:00,S505040,C2165,20723.75,UPI
COL802669,2026-01-10 00:00:00,S504958,C2092,270411.42,Bank Transfer
COL802670,2026-07-23 00:00:00,S503746,C2213,105682.99,Cheque
COL802671,2026-07-14 00:00:00,S503099,C2034,319657.42,Cash
COL802672,2026-05-11 00:00:00,S500068,C2149,77063.86,Bank Transfer
COL802673,2026-07-24 00:00:00,S500578,C2404,110360.61,Bank Transfer
COL802674,2026-04-19 00:00:00,S503920,C2020,57513.6,UPI
COL802675,2026-06-08 00:00:00,S503578,C2229,153915.85,UPI
COL802676,2026-01-27 00:00:00,S503018,C2009,59994.4,Cash
COL802677,2026-07-17 00:00:00,S504484,C2071,181350.19,Cheque
COL802678,2026-01-27 00:00:00,S500624,C2143,38451.38,Card
COL802679,2026-08-15 00:00:00,S502787,C2183,73986.04,Cheque
COL802680,2026-04-21 00:00:00,S504565,C2099,331454.33,UPI
COL802681,2026-01-09 00:00:00,S502409,C2434,106063.19,UPI
COL802682,2026-09-02 00:00:00,S504835,C2100,218394.5,Card
COL802683,2026-01-06 00:00:00,S501345,C2354,14168.7,Cheque
COL802684,2026-05-14 00:00:00,S500094,C2197,8055.76,Cheque
COL802685,2026-08-20 00:00:00,S502694,C2341,187038.78,Card
COL802686,2026-01-26 00:00:00,S504733,C2078,98090.51,UPI
COL802687,2026-02-12 00:00:00,S504480,C2040,168271.32,Cash
COL802688,2026-01-19 00:00:00,S501774,C2284,119305.18,Cheque
COL802689,2026-01-16 00:00:00,S504980,C2377,6063.52,Bank Transfer
COL802690,2026-04-15 00:00:00,S504560,C2374,142148.8,Cheque
COL802691,2026-01-23 00:00:00,S501773,C2010,327573.58,Cheque
COL802692,2026-07-22 00:00:00,S501191,C2003,433008.26,Cheque
COL802693,2026-07-27 00:00:00,S503453,C2416,24632.66,UPI
COL802694,2026-06-06 00:00:00,S504927,C2061,19097.28,Bank Transfer
COL802695,2026-06-15 00:00:00,S504366,C2017,167439.6,Cheque
COL802696,2026-02-28 00:00:00,S504239,C2201,27011.97,Cash
COL802697,2026-08-29 00:00:00,S502900,C2103,129770.4,Bank Transfer
COL802698,2026-02-17 00:00:00,S502546,C2379,243203.8,Card
COL802699,2026-05-28 00:00:00,S501069,C2428,89879.27,Cash
COL802700,2026-01-21 00:00:00,S502740,C2324,98582.17,Card
COL802701,2026-06-05 00:00:00,S505046,C2353,98629.66,Cheque
COL802702,2026-06-27 00:00:00,S505031,C2319,235579.45,UPI
COL802703,2026-02-02 00:00:00,S501591,C2360,29481.73,Cheque
COL802704,2026-04-24 00:00:00,S504670,C2293,97034.31,Cheque
COL802705,2026-02-09 00:00:00,S502373,C2254,44257.85,Card
COL802706,2026-08-06 00:00:00,S503364,C2097,182694.69,Cheque
COL802707,2026-07-01 00:00:00,S503262,C2294,234394.35,Cash
COL802708,2026-01-10 00:00:00,S505044,C2160,202108.97,UPI
COL802709,2026-06-11 00:00:00,S501241,C2009,191839.81,Card
COL802710,2026-03-14 00:00:00,S501425,C2168,261009,Bank Transfer
COL802711,2026-09-05 00:00:00,S501677,C2402,43601.9,Cheque
COL802712,2026-02-05 00:00:00,S502910,C2321,97718.25,Card
COL802713,2026-03-16 00:00:00,S501666,C2138,318843.59,Cheque
COL802714,2026-07-21 00:00:00,S502360,C2053,85985.98,Cheque
COL802715,2026-08-26 00:00:00,S504251,C2328,116126.62,Card
COL802716,2026-05-15 00:00:00,S500178,C2050,304010.86,Cash
COL802717,2026-04-25 00:00:00,S503840,C2038,153414.81,Bank Transfer
COL802718,2026-08-18 00:00:00,S503838,C2161,63420.94,Cheque
COL802719,2026-01-16 00:00:00,S504726,C2204,19995.39,Cash
COL802720,2026-06-28 00:00:00,S501242,C2191,92783.03,Cheque
COL802721,2026-08-06 00:00:00,S502779,C2140,156083.41,Cheque
COL802722,2026-08-12 00:00:00,S503437,C2084,116058.73,Cash
COL802723,2026-07-08 00:00:00,S503060,C2156,597331.85,Cheque
COL802724,2026-06-08 00:00:00,S503989,C2025,260136.94,Bank Transfer
COL802725,2026-08-31 00:00:00,S504884,C2443,125486.81,Card
COL802726,2026-06-09 00:00:00,S504506,C2353,177269.89,Cash
COL802727,2026-02-14 00:00:00,S503665,C2148,15609.4,UPI
COL802728,2026-07-23 00:00:00,S502677,C2332,155633.88,Cheque
COL802729,2026-01-27 00:00:00,S504621,C2247,136809.15,Card
COL802730,2026-01-22 00:00:00,S504296,C2271,117463.25,Bank Transfer
COL802731,2026-05-23 00:00:00,S503577,C2125,148312.77,Bank Transfer
COL802732,2026-01-08 00:00:00,S504370,C2112,119427.86,UPI
COL802733,2026-07-15 00:00:00,S500812,C2078,466080.09,Bank Transfer
COL802734,2026-04-26 00:00:00,S502238,C2150,45618.54,Card
COL802735,2026-05-16 00:00:00,S502638,C2276,9170.67,UPI
COL802736,2026-03-28 00:00:00,S502928,C2361,172943.23,Cash
COL802737,2026-04-27 00:00:00,S505037,C2041,20892.11,UPI
COL802738,2026-01-16 00:00:00,S504036,C2156,242624.55,Cash
COL802739,2026-06-25 00:00:00,S503672,C2396,345389.06,Bank Transfer
COL802740,2026-06-11 00:00:00,S503851,C2097,270715.58,Card
COL802741,2026-08-02 00:00:00,S500577,C2099,298835.31,Cheque
COL802742,2026-04-23 00:00:00,S502287,C2175,124651.95,UPI
COL802743,2026-08-03 00:00:00,S500532,C2245,47426.66,Bank Transfer
COL802744,2026-02-26 00:00:00,S504703,C2287,315101.47,Card
COL802745,2026-05-13 00:00:00,S500072,C2093,17092.68,Cheque
COL802746,2026-08-17 00:00:00,S504300,C2214,194882.87,UPI
COL802747,2026-02-13 00:00:00,S504407,C2062,229684.68,Card
COL802748,2026-03-12 00:00:00,S503879,C2368,135038.1,Bank Transfer
COL802749,2026-02-06 00:00:00,S501341,C2318,412117.22,UPI
COL802750,2026-08-06 00:00:00,S502219,C2432,311143.64,UPI
COL802751,2026-05-04 00:00:00,S503116,C2378,506414.59,Cash
COL802752,2026-01-28 00:00:00,S504069,C2098,202566.2,Cash
COL802753,2026-03-09 00:00:00,S504266,C2270,217256.34,UPI
COL802754,2026-04-23 00:00:00,S500431,C2437,596540.76,Card
COL802755,2026-08-12 00:00:00,S502811,C2209,362345.57,Bank Transfer
COL802756,2026-06-15 00:00:00,S504862,C2177,285917.49,Cheque
COL802757,2026-02-15 00:00:00,S504762,C2066,151373.41,Cash
COL802758,2026-07-20 00:00:00,S502342,C2255,95606.43,Bank Transfer
COL802759,2026-04-10 00:00:00,S503361,C2283,41165.87,UPI
COL802760,2026-01-26 00:00:00,S504262,C2351,29321.31,Bank Transfer
COL802761,2026-03-16 00:00:00,S500861,C2333,117585.61,Bank Transfer
COL802762,2026-07-31 00:00:00,S501323,C2034,240521.76,Bank Transfer
COL802763,2026-06-30 00:00:00,S501569,C2429,43492.32,UPI
COL802764,2026-07-10 00:00:00,S500287,C2329,75697.21,Cash
COL802765,2026-04-22 00:00:00,S501450,C2269,192310.49,Cheque
COL802766,2026-03-04 00:00:00,S500076,C2288,43915.92,Card
COL802767,2026-04-22 00:00:00,S502040,C2443,265198.76,Cash
COL802768,2026-08-28 00:00:00,S503773,C2193,185135.53,Cheque
COL802769,2026-06-15 00:00:00,S500401,C2090,127493.36,UPI
COL802770,2026-05-23 00:00:00,S503487,C2248,440889.86,Cheque
COL802771,2026-04-09 00:00:00,S504564,C2204,499813.27,UPI
COL802772,2026-01-09 00:00:00,S500631,C2143,37434.94,Cheque
COL802773,2026-08-13 00:00:00,S503587,C2357,40105.36,Cash
COL802774,2026-03-16 00:00:00,S504218,C2071,31512.29,UPI
COL802775,2026-01-22 00:00:00,S502660,C2040,286980.14,Bank Transfer
COL802776,2026-07-17 00:00:00,S500808,C2371,487967,UPI
COL802777,2026-07-03 00:00:00,S500709,C2251,169428.59,UPI
COL802778,2026-02-06 00:00:00,S501603,C2412,160152.2,Cheque
COL802779,2026-02-26 00:00:00,S502939,C2071,11071.78,UPI
COL802780,2026-07-07 00:00:00,S503924,C2324,44829.24,Cheque
COL802781,2026-04-24 00:00:00,S501602,C2070,42179.74,Cash
COL802782,2026-08-01 00:00:00,S502585,C2279,549794.31,UPI
COL802783,2026-05-20 00:00:00,S504777,C2330,50398.92,Bank Transfer
COL802784,2026-05-15 00:00:00,S500047,C2317,131342.43,Bank Transfer
COL802785,2026-07-13 00:00:00,S501212,C2141,197360.35,Cash
COL802786,2026-04-13 00:00:00,S500195,C2359,143838.77,Bank Transfer
COL802787,2026-02-10 00:00:00,S503389,C2289,228889.83,Cheque
COL802788,2026-06-01 00:00:00,S503741,C2013,425917.87,UPI
COL802789,2026-08-06 00:00:00,S504197,C2032,50786.73,Card
COL802790,2026-06-02 00:00:00,S504615,C2070,8728.32,UPI
COL802791,2026-07-09 00:00:00,S501308,C2103,17756.47,UPI
COL802792,2026-07-31 00:00:00,S502549,C2275,183485.49,Card
COL802793,2026-08-20 00:00:00,S502981,C2104,26975.22,Bank Transfer
COL802794,2026-04-15 00:00:00,S500357,C2135,179126.62,Bank Transfer
COL802795,2026-04-16 00:00:00,S500644,C2027,610468.87,UPI
COL802796,2026-02-13 00:00:00,S503306,C2306,130173.54,Bank Transfer
COL802797,2026-05-10 00:00:00,S504363,C2346,222604.19,Cheque
COL802798,2026-06-19 00:00:00,S502240,C2091,545404.13,Cheque
COL802799,2026-08-15 00:00:00,S502250,C2081,83719.61,Card
COL802800,2026-06-10 00:00:00,S501222,C2016,31411.33,UPI
COL802801,2026-05-25 00:00:00,S501413,C2179,13041.78,Cheque
COL802802,2026-05-02 00:00:00,S500726,C2217,129125.36,Cash
COL802803,2026-07-10 00:00:00,S502517,C2375,188714.5,Bank Transfer
COL802804,2026-05-30 00:00:00,S502686,C2230,225074.93,UPI
COL802805,2026-01-01 00:00:00,S501584,C2128,288804.9,Cheque
COL802806,2026-08-17 00:00:00,S503547,C2306,34020.95,Card
COL802807,2026-04-04 00:00:00,S503743,C2396,14360.05,Cheque
COL802808,2026-08-26 00:00:00,S503551,C2104,248649.48,Cash
COL802809,2026-07-17 00:00:00,S501964,C2149,342229.11,Cheque
COL802810,2026-08-21 00:00:00,S503967,C2443,93151.94,UPI
COL802811,2026-07-01 00:00:00,S502930,C2183,44211.67,Card
COL802812,2026-01-14 00:00:00,S503897,C2169,165417.02,Card
COL802813,2026-04-10 00:00:00,S502727,C2390,117859.01,Cash
COL802814,2026-08-13 00:00:00,S500777,C2237,50499.83,UPI
COL802815,2026-04-12 00:00:00,S504562,C2293,33617.6,Cash
COL802816,2026-08-19 00:00:00,S504992,C2050,194260.45,Cash
COL802817,2026-02-22 00:00:00,S501493,C2396,12857.9,Cash
COL802818,2026-01-06 00:00:00,S500002,C2216,29717.13,Cheque
COL802819,2026-03-31 00:00:00,S501877,C2124,117136.5,Bank Transfer
COL802820,2026-03-05 00:00:00,S500788,C2251,46755.72,Cheque
COL802821,2026-03-29 00:00:00,S501876,C2316,231956.37,UPI
COL802822,2026-02-02 00:00:00,S502505,C2306,331110.68,Cash
COL802823,2026-03-13 00:00:00,S502038,C2132,17212.91,Cash
COL802824,2026-02-13 00:00:00,S502776,C2059,52452.45,Bank Transfer
COL802825,2026-04-17 00:00:00,S501768,C2047,25803.5,Card
COL802826,2026-02-03 00:00:00,S500040,C2112,147237.39,Cash
COL802827,2026-06-11 00:00:00,S500562,C2341,284984.22,Cheque
COL802828,2026-06-01 00:00:00,S500062,C2086,22053.08,Cash
COL802829,2026-01-02 00:00:00,S500196,C2106,258166.02,UPI
COL802830,2026-05-16 00:00:00,S503622,C2106,28874.14,Bank Transfer
COL802831,2026-04-27 00:00:00,S504101,C2065,124901.08,Card
COL802832,2026-06-02 00:00:00,S500940,C2152,315850.92,UPI
COL802833,2026-05-01 00:00:00,S503515,C2039,201458.25,Cheque
COL802834,2026-08-10 00:00:00,S503390,C2046,193458.58,UPI
COL802835,2026-02-01 00:00:00,S502221,C2382,253207.86,Cash
COL802836,2026-02-25 00:00:00,S503373,C2023,561623.41,Bank Transfer
COL802837,2026-04-04 00:00:00,S500259,C2017,529213.03,Cash
COL802838,2026-01-07 00:00:00,S503853,C2169,279524.65,Bank Transfer
COL802839,2026-06-25 00:00:00,S504782,C2403,33997.38,Cheque
COL802840,2026-03-29 00:00:00,S504349,C2249,346479.16,UPI
